Date,Open,High,Low,Close
2011-03-01,309.1991882324219,309.919921875,275.9159240722656,293.6736755371094
2011-04-01,294.6746826171875,297.89288330078125,259.759765625,272.32232666015625
2011-05-01,273.12310791015625,273.1381530761719,256.95697021484375,264.7747802734375
2011-06-01,264.2842712402344,266.8668518066406,236.7467498779297,253.4434356689453
2011-07-01,253.62362670898438,314.0640563964844,253.4434356689453,302.14715576171875
2011-08-01,305.9159240722656,308.05804443359375,245.67567443847656,270.7507629394531
2011-09-01,270.6456604003906,279.53955078125,255.50550842285156,257.77777099609375
2011-10-01,255.18017578125,301.6516418457031,240.54054260253906,296.6166076660156
2011-11-01,290.34033203125,309.45947265625,280.9459533691406,299.9949951171875
2011-12-01,300.30029296875,323.7037048339844,299.7998046875,323.2732849121094
2012-01-01,326.7967834472656,335.46044921875,282.55755615234375,290.3453369140625
2012-02-01,292.76275634765625,313.11309814453125,289.85986328125,309.4344482421875
2012-03-01,311.4414367675781,329.6246337890625,297.21722412109375,320.9409484863281
2012-04-01,320.7057189941406,326.89691162109375,295.3953857421875,302.72772216796875
2012-05-01,302.19720458984375,319.2442321777344,289.789794921875,290.7207336425781
2012-06-01,286.1811828613281,294.2392272949219,278.5385437011719,290.3253173828125
2012-07-01,291.2012023925781,321.6216125488281,281.3263244628906,316.8017883300781
2012-08-01,318.9689636230469,344.83984375,312.01702880859375,342.88787841796875
2012-09-01,342.61761474609375,382.82781982421875,337.08709716796875,377.62762451171875
2012-10-01,379.9049072265625,387.57757568359375,335.1851806640625,340.490478515625
2012-11-01,340.090087890625,349.9599609375,318.3183288574219,349.5345458984375
2012-12-01,351.4714660644531,364.9149169921875,341.5065002441406,354.0440368652344
2013-01-01,360.070068359375,380.8558654785156,348.10809326171875,378.2232360839844
2013-02-01,379.4794921875,404.889892578125,379.429443359375,401.0010070800781
2013-03-01,399.2992858886719,422.42242431640625,397.04705810546875,397.49249267578125
2013-04-01,397.90289306640625,414.2342224121094,381.0110168457031,412.69769287109375
2013-05-01,412.04205322265625,460.7607727050781,408.5885925292969,436.0460510253906
2013-06-01,436.93695068359375,455.8758850097656,424.0340270996094,440.6256408691406
2013-07-01,443.6686706542969,464.4644775390625,438.2432556152344,444.3193054199219
2013-08-01,447.94793701171875,455.310302734375,423.2032165527344,423.8738708496094
2013-09-01,427.60760498046875,453.4484558105469,427.40240478515625,438.3934020996094
2013-10-01,440.5655517578125,521.2813110351562,421.91192626953125,515.8057861328125
2013-11-01,516.4114379882812,534.5345458984375,503.00299072265625,530.3253173828125
2013-12-01,532.2872924804688,561.06103515625,525.0350341796875,560.9158935546875
2014-01-01,558.2882690429688,593.8638916015625,541.6766967773438,591.0760498046875
2014-02-01,590.190185546875,615.0550537109375,564.5745849609375,608.4334106445312
2014-03-01,603.97900390625,614.109130859375,551.6016235351562,557.8128051757812
2014-04-01,560.6956787109375,588.2999877929688,511.0,534.8800048828125
2014-04-03,,,,
2014-05-01,534.25,577.6599731445312,511.0899963378906,571.6500244140625
2014-06-01,569.75,589.5999755859375,547.469970703125,584.6699829101562
2014-07-01,587.6500244140625,608.9099731445312,572.0999755859375,579.5499877929688
2014-08-01,578.5499877929688,597.8099975585938,567.4500122070312,582.3599853515625
2014-09-01,582.9500122070312,605.4000244140625,577.010009765625,588.4099731445312
2014-10-01,586.7999877929688,592.4000244140625,518.4099731445312,567.8699951171875
2014-11-01,563.530029296875,567.1500244140625,539.1900024414062,549.0800170898438
2014-12-01,545.0900268554688,548.7899780273438,497.19000244140625,530.6599731445312
2015-01-01,532.5999755859375,545.4099731445312,490.9100036621094,537.5499877929688
2015-02-01,534.3200073242188,569.4199829101562,521.719970703125,562.6300048828125
2015-03-01,567.0,583.2000122070312,550.3300170898438,554.7000122070312
2015-04-01,554.8300170898438,584.7000122070312,529.0,548.77001953125
2015-05-01,550.510009765625,558.239990234375,532.239990234375,545.3200073242188
2015-06-01,548.72998046875,565.6099853515625,538.8499755859375,540.0399780273438
2015-07-01,543.6599731445312,713.3300170898438,539.760009765625,657.5
2015-08-01,657.6599731445312,704.0,593.0900268554688,647.8200073242188
2015-09-01,633.8099975585938,681.989990234375,617.8400268554688,638.3699951171875
2015-10-01,637.9400024414062,752.5,631.1199951171875,737.3900146484375
2015-11-01,734.530029296875,782.9000244140625,731.4500122070312,762.8499755859375
2015-12-01,766.9400024414062,798.6900024414062,736.260009765625,778.010009765625
2016-01-01,762.2000122070312,769.2000122070312,687.780029296875,761.3499755859375
2016-02-01,771.260009765625,810.3499755859375,682.010009765625,717.219970703125
2016-03-01,721.2999877929688,777.3099975585938,704.0,762.9000244140625
2016-04-01,757.1599731445312,790.9500122070312,703.2000122070312,707.8800048828125
2016-05-01,711.9199829101562,753.47998046875,704.0499877929688,748.8499755859375
2016-06-01,748.469970703125,751.3699951171875,672.6599731445312,703.530029296875
2016-07-01,705.0999755859375,803.9400024414062,699.0,791.3400268554688
2016-08-01,786.6699829101562,813.8800048828125,785.0399780273438,789.8499755859375
2016-09-01,791.97998046875,819.0599975585938,783.5,804.0599975585938
2016-10-01,802.5499877929688,839.0,796.22998046875,809.9000244140625
2016-11-01,810.8699951171875,816.0399780273438,743.5900268554688,775.8800048828125
2016-12-01,778.5499877929688,824.2999877929688,753.3599853515625,792.4500122070312
2017-01-01,800.6199951171875,867.0,796.8900146484375,820.1900024414062
2017-02-01,824.0,853.7899780273438,812.0499877929688,844.9299926757812
2017-03-01,851.3800048828125,874.4199829101562,824.2999877929688,847.7999877929688
2017-04-01,848.75,935.9000244140625,834.5999755859375,924.52001953125
2017-05-01,924.1500244140625,999.5999755859375,920.7999877929688,987.0900268554688
2017-06-01,990.9600219726562,1008.6099853515625,929.5999755859375,929.6799926757812
2017-07-01,933.219970703125,1006.1900024414062,915.3099975585938,945.5
2017-08-01,947.8099975585938,957.2000122070312,918.5999755859375,955.239990234375
2017-09-01,957.469970703125,975.8099975585938,924.510009765625,973.719970703125
