Date,Open,High,Low,Close
2014-03-01,28.97403866778327,32.06913435018839,28.53571595759143,30.99569320678711
2014-04-01,31.24615733493457,33.518280654260316,27.319143008258585,32.945777893066406
2014-05-01,33.097849613755926,36.39868798191214,32.70425479275395,35.700950622558594
2014-05-07,,,,
2014-06-01,35.96394249633029,38.2217689271177,34.08242217958736,34.69167709350586
2014-07-01,34.942550617042066,36.20585807956051,31.15262822948674,33.562767028808594
2014-08-01,33.49109263501495,36.528406180952864,30.99135543748431,35.46221160888672
2014-08-06,,,,
2014-09-01,35.74811702815972,36.799005687360676,31.598462112257078,32.46971130371094
2014-10-01,31.751158110646855,36.28704077760072,27.05360538104219,36.13434600830078
2014-11-01,36.1792501733667,42.38577005305306,36.134341162420526,41.91870880126953
2014-11-05,,,,
2014-12-01,41.90003268702711,45.14942357968032,39.51474820713698,44.27631759643555
2015-01-01,44.93340130602955,45.95952757505837,40.02781418715133,42.58412170410156
2015-02-01,42.395096200792274,43.448224613925845,39.019690342969945,40.072818756103516
2015-02-18,,,,
2015-03-01,40.153555461342336,42.958532566206294,38.421863966657384,40.55039978027344
2015-04-01,39.38692219336397,42.73305458754102,36.99683155816153,40.26178741455078
2015-05-01,40.415118711195234,43.27420927994848,37.62818010023399,38.71048355102539
2015-05-06,,,,
2015-06-01,39.05210124617506,40.48006682781892,35.22009871509899,37.1270637512207
2015-07-01,37.732588001942624,42.152045063005026,35.07549202810101,40.0733642578125
2015-08-01,40.380643891411275,43.65230653145817,31.279635187608463,39.56724548339844
2015-08-05,,,,
2015-09-01,39.8369186345682,43.67105161893949,39.24774781660958,40.67081832885742
2015-10-01,40.52579980600048,46.825382569093186,39.29307527905485,46.082122802734375
2015-11-01,46.136505524152135,47.13356022270738,42.03044494582437,42.112022399902344
2015-11-04,,,,
2015-12-01,42.54188321385787,47.95845184380469,42.332854942591005,46.0681037902832
2016-01-01,44.91389313225389,45.21380546577461,38.552151659682586,40.25164794921875
2016-02-01,40.65153412181113,44.94116731300366,36.3800777537698,43.841495513916016
2016-02-12,,,,
2016-03-01,44.42727160316785,46.04098577951708,41.94743917697654,44.38168716430664
2016-04-01,43.30587863458182,45.402794167629715,37.580386740654404,37.99065017700195
2016-05-01,38.39180693414869,40.71664846757268,37.05160265392543,39.62260437011719
2016-05-09,,,,
2016-06-01,39.75024890330024,39.97890887649788,29.81725910934279,33.32033157348633
2016-07-01,33.30203763233881,37.82035734834555,31.170928542825184,35.44229507446289
2016-08-01,35.597776965265076,36.13741455080984,32.78068838361057,33.61301040649414
2016-08-10,,,,
2016-09-01,34.02761061555799,36.99812863479173,33.402238031693614,36.198020935058594
2016-10-01,36.09685687031354,39.002998582472706,34.86450543810555,38.41441345214844
2016-11-01,38.478796735573944,45.44066285610935,38.212092953523005,44.30947494506836
2016-11-08,,,,
2016-12-01,44.31060420360554,48.74535963377941,43.968759405034426,45.4470100402832
2017-01-01,45.613313877566945,48.04319167407628,43.02637349230989,43.64539337158203
2017-02-01,43.867125205370684,48.00623014922107,42.94321775742835,46.130699157714844
2017-02-22,,,,
2017-03-01,46.75954260938316,48.11381536492185,41.24969099807563,42.63179016113281
2017-04-01,42.63177744029072,44.10663675241929,40.637473137721734,42.14943313598633
2017-05-01,42.28858103846953,47.26043494104583,42.112341242551814,45.57223129272461
2017-05-17,,,,
2017-06-01,45.9368145827702,50.78942535731849,45.918186088740484,50.053619384765625
2017-07-01,50.5379585226954,51.92575147062142,45.88094045358137,45.974082946777344
2017-08-01,46.36526971260924,48.0138544982277,41.91316167599324,43.95293426513672
2017-08-21,,,,
2017-09-01,44.45239746224375,46.195996989953365,41.79950413668335,45.202335357666016
2017-10-01,45.32419918350187,50.676863442196144,44.90236356907029,46.89906311035156
2017-11-01,47.04905085333647,50.15190853808859,45.305454793957175,49.60820388793945
2017-11-16,,,,
2017-12-01,49.56783557861802,53.614382925911094,48.82266648144702,52.822052001953125
2018-01-01,53.095591310769095,57.340220143819145,50.82235690188651,53.5483512878418
2018-02-01,53.30310248398802,53.93508240717565,45.7665304148102,50.84122085571289
2018-02-22,,,,
2018-03-01,51.10613503948537,54.36964409447833,49.15182808760255,51.99790954589844
2018-04-01,51.78919780042251,53.145830305504155,48.335952739843705,49.540794372558594
